city_id,city,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
364,hafar al-batin,28.4328,45.9708,86.58,32,0,18.41,SA,1684435157
365,nishinoomote,30.7333,131.0,73.9,94,84,23.13,JP,1684435157
366,saint-pierre,-21.3393,55.4781,74.88,88,100,2.3,RE,1684435158
367,nagqu,31.5,92.0,32.76,85,100,3.42,CN,1684435158
368,cradock,-32.1642,25.6192,47.28,81,100,7.23,ZA,1684435159
369,mogadishu,2.0371,45.3438,80.87,86,39,15.48,SO,1684435159
370,jiexiu,37.0244,111.9125,68.16,59,0,6.89,CN,1684435113
371,bou tlelis,35.5727,-0.8996,66.31,67,100,15.75,DZ,1684435160
372,dakoro,14.5106,6.765,90.32,37,100,10.38,NE,1684435160
373,kyshtovka,56.555,76.6271,43.16,55,63,6.15,RU,1684435161
374,weno,7.4515,151.8468,82.35,83,100,8.05,FM,1684435162
375,tromso,69.6496,18.957,41.02,75,75,18.41,NO,1684434896
376,ylitornio,66.3089,23.6773,40.51,79,20,0.29,FI,1684435163
377,justiniano posse,-32.8841,-62.6779,68.92,47,0,3.58,AR,1684435163
378,vanino,49.0869,140.2543,45.05,90,8,2.75,RU,1684435164
379,nunchritz,51.2999,13.3856,56.8,72,96,5.95,DE,1684435164
380,vilyuchinsk,52.9306,158.4028,37.67,97,100,6.62,RU,1684435165
381,farsan,32.2569,50.561,55.44,29,98,3.42,IR,1684435165
382,odacho-oda,35.1833,132.5,59.65,97,100,9.35,JP,1684435166
383,aiquile,-18.2041,-65.1807,72.34,43,0,12.88,BO,1684435166
384,san patricio,28.017,-97.5169,89.08,48,83,8.5,US,1684435167
385,luorong,24.4058,109.6086,73.89,91,25,3.71,CN,1684435113
386,salinopolis,-0.6136,-47.3561,83.66,74,46,8.55,BR,1684435167
387,tsiombe,-25.3,45.4833,64.94,87,1,4.09,MG,1684435168
388,bubaque,11.2833,-15.8333,80.4,76,99,20.27,GW,1684435168
389,baise city,23.8997,106.6133,75.29,94,26,1.88,CN,1684435169
390,bereznik,62.8551,42.7072,50.49,88,100,5.41,RU,1684435169
391,zdvinsk,54.7021,78.661,42.69,52,2,7.81,RU,1684435170
392,karkira,36.9292,6.5856,57.7,87,75,1.7,DZ,1684435170
393,ancud,-41.8697,-73.8203,54.12,79,86,19.06,CL,1684435171
394,kirakira,-10.4544,161.9205,78.73,85,100,5.35,SB,1684435171
395,huarmey,-10.0681,-78.1522,77.58,69,19,12.91,PE,1684435171
396,arica,-18.475,-70.3042,76.55,60,0,16.11,CL,1684435172
397,mahalapye,-23.1041,26.8142,68.32,39,0,3.69,BW,1684435172
398,kapuskasing,49.4169,-82.4331,60.89,31,75,12.66,CA,1684435173
399,busselton,-33.65,115.3333,57.97,72,6,10.31,AU,1684435173
400,mirny,62.5353,113.9611,33.24,69,17,7.0,RU,1684435174
401,dongning,44.0622,131.1207,48.79,62,5,2.15,CN,1684435174
402,mysliborz,52.9238,14.8679,56.86,75,63,9.08,PL,1684435174
403,progreso,21.2833,-89.6667,95.11,62,1,14.38,MX,1684435175
404,laguna,38.421,-121.4238,84.02,54,0,5.75,US,1684435175
405,bogande,12.9714,-0.1436,88.77,43,86,9.89,BF,1684435176
406,santa cruz,-17.8,-63.1667,80.65,74,75,8.05,BO,1684435037
407,portland,45.5234,-122.6762,77.77,60,20,5.99,US,1684434880
408,aksu,41.1231,80.2644,76.89,24,100,3.89,CN,1684435159
409,arroio grande,-32.2375,-53.0869,76.24,60,0,7.18,BR,1684434934
410,genhe,50.7833,121.5167,50.4,43,100,8.59,CN,1684435178
411,kletskaya,49.3145,43.0584,61.75,57,13,6.42,RU,1684435178
412,sogndal,61.2283,7.1003,50.38,61,75,2.3,NO,1684435179
413,male,4.1748,73.5089,84.15,84,20,3.44,MV,1684435179
414,mount airy,36.4993,-80.6073,68.95,58,100,5.75,US,1684435081
415,alexandria,31.2156,29.9553,67.96,68,0,12.66,EG,1684435180
416,itaueira,-7.6033,-43.0256,86.79,49,100,5.5,BR,1684435181
417,los alamos,35.8881,-106.307,71.56,47,100,7.18,US,1684435181
418,loanda,-8.8368,13.2343,80.6,69,20,10.36,AO,1684434939
419,toliara,-23.35,43.6667,70.36,60,0,4.92,MG,1684435182
420,pangoa,-12.1167,-73.0,86.94,49,36,3.44,PE,1684435182
421,maues,-3.3836,-57.7186,85.03,79,85,2.35,BR,1684435183
422,kudahuvadhoo,2.6708,72.8944,82.78,74,2,3.11,MV,1684435183
423,kirkwall,58.9848,-2.9587,51.96,87,75,6.91,GB,1684435184
424,el jadid,33.2549,-8.506,67.55,71,0,15.05,MA,1684435184
425,morehead city,34.7229,-76.726,77.0,66,75,13.8,US,1684435184
426,ottumwa,41.02,-92.4113,84.74,47,0,6.91,US,1684435185
427,kalymnos,36.95,26.9833,65.73,82,20,10.36,GR,1684434943
428,byron bay,-28.65,153.6167,48.7,78,14,9.84,AU,1684434965
429,afaahiti,-17.75,-149.2833,82.27,83,79,12.12,PF,1684435186
430,tshabong,-26.05,22.45,59.02,38,0,12.93,BW,1684435187
431,toulepleu guere,6.574,-8.4259,75.69,93,38,4.43,CI,1684435187
432,morant bay,17.8815,-76.4093,89.71,65,10,11.03,JM,1684435187
433,island harbour,50.724,-1.2758,61.32,76,75,1.99,GB,1684435188
434,tegueste,28.5167,-16.3167,65.98,83,75,16.11,ES,1684435188
435,rundu,-17.9333,19.7667,67.05,28,41,3.83,NA,1684435189
436,lerwick,60.1545,-1.1494,48.2,94,100,18.14,GB,1684435189
437,pak phanang,8.3511,100.202,81.09,81,98,4.03,TH,1684435190
438,solleftea,63.1667,17.2667,55.26,69,12,3.71,SE,1684435190
439,develi,38.3906,35.4922,56.55,77,49,4.81,TR,1684435191
440,kittila,67.6647,24.8936,41.61,52,0,2.3,FI,1684435191
441,andratx,39.5755,2.4202,65.41,31,70,13.44,ES,1684435191
442,viedma,-40.8135,-62.9967,66.47,26,5,14.9,AR,1684435192
443,tres arroyos,-38.3739,-60.2798,63.81,47,0,6.38,AR,1684435192
444,matonga,-2.3833,34.0833,66.67,87,80,4.88,TZ,1684435193
445,pahrump,36.2083,-115.9839,90.52,18,2,4.0,US,1684435193
446,gadzhiyevo,69.2551,33.3362,36.21,75,97,10.8,RU,1684435194
447,margate,51.3813,1.3862,53.87,68,6,5.01,GB,1684435194
448,dundalk,39.2507,-76.5205,71.38,39,75,4.61,US,1684434916
449,berezovyy,51.6667,135.7,45.41,86,90,3.0,RU,1684435195
450,coos bay,43.3665,-124.2179,59.23,88,100,0.0,US,1684435195
451,cromwell,41.5951,-72.6454,67.5,30,0,12.66,US,1684434907
452,dili,-8.5586,125.5736,76.6,72,71,5.86,TL,1684435196
453,choibalsan,48.0667,114.5,55.96,31,0,12.64,MN,1684435197
454,coahuayana de hidalgo,18.7,-103.6583,92.12,43,6,8.19,MX,1684435197
455,alvorada,-12.48,-49.1247,95.5,25,0,3.47,BR,1684435198
456,presidente epitacio,-21.7633,-52.1156,74.68,54,0,4.16,BR,1684435198
457,luanda,-8.8368,13.2343,80.6,69,20,10.36,AO,1684434939
458,tan-tan,28.438,-11.1032,67.95,72,75,25.32,MA,1684435199
459,dwarka,22.2394,68.9678,82.63,82,2,12.12,IN,1684435161
460,eastham,41.8301,-69.9739,60.6,41,0,7.0,US,1684435205
461,colonia,50.9333,6.95,61.95,52,0,12.66,DE,1684435205
462,opuwo,-18.0607,13.84,61.99,40,0,5.73,NA,1684435206
463,kralendijk,12.15,-68.2667,85.98,70,75,18.41,BQ,1684435206
464,santander,43.4647,-3.8044,60.58,75,40,14.0,ES,1684434810
465,sandnessjoen,66.0217,12.6316,50.52,72,75,12.66,NO,1684435207
466,changzhou,31.7833,119.9667,61.79,90,100,3.18,CN,1684435208
467,amos,48.5669,-78.1162,57.76,23,97,8.7,CA,1684434914
468,port shepstone,-30.7414,30.455,64.47,79,100,15.5,ZA,1684435209
469,sitangkai,4.6628,119.3928,83.62,75,96,6.89,PH,1684435209
470,charters towers,-20.1,146.2667,53.83,39,0,8.9,AU,1684434975
471,la libertad,-2.2333,-80.9,83.86,70,20,6.91,EC,1684435174
472,acapulco de juarez,16.8634,-99.8901,87.62,70,0,8.05,MX,1684435108
473,necochea,-38.5473,-58.7368,61.57,68,2,10.16,AR,1684435211
474,kismayo,-0.3582,42.5454,80.71,81,8,15.03,SO,1684435211
475,el bauga,18.262,33.9081,91.27,8,0,11.79,SD,1684435212
476,yuzhno-kurilsk,44.0306,145.8556,45.63,97,100,12.8,RU,1684435212
477,phan rang-thap cham,11.5667,108.9833,80.62,77,100,3.44,VN,1684435213
478,abadan,30.3392,48.3043,87.75,33,0,4.61,IR,1684435213
479,cadale,2.7603,46.3222,81.32,85,45,15.93,SO,1684435214
480,hovd,48.0056,91.6419,36.19,35,100,1.86,MN,1684435215
481,tocopilla,-22.092,-70.1979,71.06,71,34,9.78,CL,1684435145
482,aginskoye,51.1,114.53,51.4,70,100,17.54,RU,1684435216
483,sambalpur,21.45,83.9667,84.07,39,0,4.25,IN,1684435216
484,spokane valley,47.6732,-117.2394,79.92,51,0,8.05,US,1684435114
485,yeniseysk,58.4497,92.1703,37.69,80,100,4.41,RU,1684435217
486,susuman,62.7833,148.1667,31.39,86,10,6.58,RU,1684435217
487,mugia,43.1041,-9.2179,66.16,72,59,25.48,ES,1684435218
488,sadovoye,47.7764,44.5089,63.68,48,77,6.91,RU,1684435218
489,lae,-6.7221,146.9847,76.84,92,100,0.92,PG,1684435219
490,huambo,-12.7761,15.7392,69.6,43,2,5.75,AO,1684435219
491,yung shue wan,22.2333,114.1167,83.57,87,20,1.01,HK,1684435220
492,masterton,-40.9597,175.6575,48.29,95,100,5.39,NZ,1684435220
493,dembi dolo,8.5333,34.8,61.27,92,100,4.54,ET,1684435221
494,port augusta,-32.5,137.7667,47.39,81,0,3.56,AU,1684435221
495,kuragino,53.8975,92.6725,35.53,71,44,3.02,RU,1684435222
496,milazzo,38.2212,15.2383,66.78,82,97,1.99,IT,1684435222
497,pyt-yakh,60.7499,72.8582,47.08,52,14,5.03,RU,1684435223
498,pankovka,58.5,31.1999,48.15,62,53,5.7,RU,1684435223
499,saquarema,-22.92,-42.5103,75.24,61,16,9.15,BR,1684435223
500,uberlandia,-18.9186,-48.2772,81.61,24,0,4.61,BR,1684435224
501,kristiansund,63.1115,7.732,57.25,54,75,4.61,NO,1684435224
502,xiongzhou,25.1167,114.3,73.26,91,44,1.83,CN,1684435225
503,mohr,54.3528,9.7167,57.29,54,0,9.22,DE,1684435225
504,paka,4.6374,103.4368,75.13,100,100,0.0,MY,1684435226
505,choyr,46.3611,108.3611,35.73,60,40,28.41,MN,1684435226
506,akrehamn,59.2667,5.1833,54.0,87,75,11.5,NO,1684435227
507,suntar,62.1444,117.6319,35.87,74,100,4.76,RU,1684435227
508,markovo,57.3206,107.0881,38.34,86,100,8.28,RU,1684435228
509,kerema,-7.9631,145.7785,75.94,96,100,3.22,PG,1684435228
510,taulaga,-11.0553,-171.0883,83.32,78,88,14.88,AS,1684435229
511,namsos,64.4662,11.4957,51.71,71,100,3.44,NO,1684435229
512,boa vista,2.8197,-60.6733,84.18,70,100,4.61,BR,1684435230
513,ilek,51.5271,53.3831,51.17,71,91,10.83,RU,1684435230
514,barra de santo antonio,-9.4047,-35.5072,85.28,68,100,8.5,BR,1684435231
515,bandar lampung,-5.4254,105.258,73.99,95,86,3.98,ID,1684435231
516,lagos,6.5833,3.75,84.52,87,100,4.83,NG,1684435201
517,lovington,32.944,-103.3485,82.33,37,100,1.01,US,1684435232
518,okha,53.5739,142.9478,35.49,95,100,8.63,RU,1684435232
519,balabac,7.9868,117.0645,81.64,79,100,4.9,PH,1684435233
520,soio,-6.1349,12.3689,78.35,85,100,11.97,AO,1684435233
521,tafo,6.7345,-1.6127,74.68,92,100,4.68,GH,1684435234
522,ljusdal,61.8288,16.0913,50.83,57,12,2.95,SE,1684435234
523,phuntsholing,26.8516,89.3884,71.38,90,86,3.27,BT,1684435235
524,cuatro cienegas de carranza,26.9833,-102.0833,86.92,34,80,2.91,MX,1684435235
525,yangambi,0.8102,24.4336,77.5,68,18,3.15,CD,1684435236
526,n'zeto,-7.2312,12.8666,77.92,86,100,10.33,AO,1684435236
527,tartu,58.3806,26.7251,53.85,37,62,5.75,EE,1684435237
528,berdigestyakh,62.0989,126.6992,32.56,85,100,3.67,RU,1684435237
529,amurzet,47.6967,131.0981,49.53,62,22,6.44,RU,1684435238
530,rancho palos verdes,33.7445,-118.387,72.5,87,100,8.05,US,1684435238
531,saint-francois,46.4154,3.9054,60.24,59,0,5.75,FR,1684435239
532,cole harbour,44.6724,-63.4751,55.92,35,40,16.11,CA,1684435151
533,hawera,-39.5917,174.2833,61.23,85,100,16.44,NZ,1684435240
534,warrensburg,38.7628,-93.7361,83.55,31,0,0.0,US,1684435240
535,kulgam,33.65,75.0167,51.46,83,11,2.01,IN,1684435240
536,kawalu,-7.3817,108.2082,72.27,94,100,1.41,ID,1684435241
537,chernyshevsk,52.5243,117.0174,52.12,35,100,15.7,RU,1684435241
538,nueva concepcion,14.2,-91.3,96.35,45,46,6.98,GT,1684435242
539,wuwei,37.9281,102.6414,64.24,33,0,8.59,CN,1684435242
540,korem,12.5058,39.5228,56.84,85,81,4.9,ET,1684435243
541,maragogi,-9.0122,-35.2225,80.65,73,87,8.28,BR,1684435243
542,nova vicosa,-17.8919,-39.3719,75.63,65,28,13.11,BR,1684435243
543,san matias,-16.3667,-58.4,88.39,48,0,2.21,BO,1684435244
544,mana,5.6592,-53.7767,81.68,81,98,9.71,GF,1684435244
545,forster,-32.1667,152.5167,48.38,99,24,11.59,AU,1684435245
546,collombey,46.2701,6.9484,56.44,88,97,2.46,CH,1684435245
547,kampong thom,12.7111,104.8887,83.37,68,25,2.59,KH,1684435246
548,jinchang,38.4953,102.1739,66.54,26,3,5.86,CN,1684435246
549,bikenibeu village,1.3673,173.1241,84.16,79,40,5.75,KI,1684435246
550,kamyzyak,46.11,48.0736,68.02,56,0,6.71,RU,1684435247
551,gebeit,21.0667,36.3167,84.63,18,0,5.14,SD,1684435247
552,el nido,11.1858,119.3956,82.42,75,100,3.4,PH,1684435248
553,altay,47.8667,88.1167,49.17,31,96,8.28,CN,1684435248
554,granbury,32.4421,-97.7942,87.85,57,40,10.36,US,1684435248
555,iwanai,42.9744,140.5089,52.79,83,100,4.05,JP,1684435160
556,usinsk,65.9939,57.5281,58.96,66,100,21.81,RU,1684435250
557,houghton,47.1219,-88.569,65.73,35,0,8.05,US,1684435250
558,khanabad,36.6825,69.1156,71.78,51,89,3.98,AF,1684435251
559,isangel,-19.55,169.2667,77.11,94,75,2.3,VU,1684435251
560,lichtenrade,52.3984,13.4064,59.86,53,0,5.75,DE,1684435251
561,mae hong son,19.3003,97.9685,74.57,79,6,1.05,TH,1684435252
562,nola,40.922,14.5329,64.81,85,100,0.51,IT,1684435252
563,svetlyy,54.675,20.1347,50.05,73,100,7.85,RU,1684435253
564,kuta,-8.7233,115.1723,78.75,88,20,3.44,ID,1684435253
565,magong,23.5654,119.5863,77.32,93,97,10.6,TW,1684435254
566,malanje,-9.5402,16.341,75.07,55,100,2.68,AO,1684435254
567,kaa-khem,51.6833,94.7333,34.18,61,98,6.15,RU,1684435255
568,neryungri,56.6709,124.6491,28.72,94,65,2.8,RU,1684435255
